question_id,question_en,question_de,clinical_category,answer_type,confidence,duplicate_group_id,canonical_question_id,duplicate_count,row_count
206429,We need your height and weight to calculate your current BMI value.,"Wir benötigen Deine Körpergröße und Dein Gewicht, um Deinen aktuellen BMI-Wert zu berechnen.",BMI_MEASUREMENT,json_structured,high,13,8804,134,3
206430,"Thank you for your details! Please confirm that: - You have been informed that Wegovy™ can impair the effectiveness of the pill. We therefore recommend a non-oral method of contraception, such as a condom. More information on contraception, fertility and pregnancy in the info box below. - You have already tried a combination of exercise, diet and behavioural change to tackle your excess weight.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. INFOBOX: Is this treatment safe? - The active ingredient semgalutide has been investigated in studies and its efficacy has been proven. - The drug is generally well tolerated. However, as with any medication, side effects can occur, including (initial) gastrointestinal complaints, tiredness or sleep disorders.  - In addition, hypoglycaemia may occur during use. Typical symptoms: cold sweat, cool pale skin, headaches, rapid heartbeat, nausea or weakness.  - To prevent such symptoms, you should always have a glucose with you and take it at the first symptoms.   - An occasional side effect is pancreatitis (symptoms include pain or hardening of the upper abdomen, nausea and fever). In this case, a Doctor should be consulted immediately. - Wegovy™ can reduce the effectiveness of the pill due to delayed gastric emptying, making an unplanned pregnancy possible. Therefore, a non-oral contraceptive method, such as a condom, is recommended during the first 4 weeks and when increasing the dosage.  - GLP-1 medications like Wegovy™ promote weight loss, which can enhance fertility. If you are planning to conceive, losing weight beforehand may be beneficial. However, once you are actively trying to get pregnant, are pregnant, or breastfeeding, you should stop taking Weogvy™, as healthy weight gain is necessary and its effects on the baby are unclear. Our doctors are there for you in case of side effects or uncertainties. Please also inform your Family Doctor as soon as you start using the medication.","Vielen Dank für Deine Angaben! Bitte bestätige, dass: - Du darüber informiert bist, dass Wegovy™ die Wirksamkeit der Pille beeinträchtigen kann. Daher empfehlen wir zur Verhütung eine nicht-orale Methode, wie z.B. ein Kondom. Mehr Infos zur Verhütung, Kinderwunsch und Schwangerschaft unten in der Infobox.  - Du bereits über eine Kombination aus Bewegung, Ernährungsanpassung und Verhaltensänderung versuchst hast, gegen Dein Übergewicht anzuarbeiten.  - Du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. INFOBOX: Ist diese Behandlung sicher?  - Der eingesetzte Wirkstoff Semgalutid wurde in Studien untersucht und in dessen Wirksamkeit belegt.  - Das Medikament ist grundsätzlich gut verträglich. Wie bei jedem Medikament kann es jedoch auch hier zu Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.  - Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome: kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche.  - Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.  - Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden.  -Wegovy™ kann durch die verzögerte Magenentleerung die Wirksamkeit der ‚Pille‘ verringern, wodurch eine ungeplante Schwangerschaft möglich wäre. Daher sind den ersten 4 Wochen und bei Dosiserhöhungen eine nicht-orale Verhütungsmethode wie z. B. Kondom zu empfehlen.    -GLP-1-Medikamente wie Wegovy™ fördern die Gewichtsabnahme, was die Fruchtbarkeit steigern kann. Bei Kinderwunsch kann eine Gewichtsreduktion vorab sinnvoll sein. Sobald du jedoch aktiv versuchst, schwanger zu werden, schwanger bist oder stillst, solltest du Wegovy™ absetzen, da eine gesunde Gewichtszunahme nötig ist und die Auswirkungen auf das Baby unklar sind.    Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald Du das Medikament anwendest.",TREATMENT_CONFIRMATION,confirmation,high,173,128196,13,3
206501,Are you taking any new prescription medication since your last prescription? (with the exception of medication for erectile dysfunction),"Nimmst Du seit Deiner letzten Verschreibung neue, verschreibungspflichtige Medikamente ein? (mit Ausnahme von Medikamenten gegen Erektionsstörungen)",MEDICATION_HISTORY,predefined,high,174,128267,18,3
206503,You are almost finished! Do you currently have any other illnesses or are you taking any medication that has not yet been asked about?* INFOBOX - *This information is important for a complete medical assessment.,"Du bist fast fertig! Bestehen aktuell weitere Erkrankungen oder nimmst du Medikamente ein, die bisher nicht abgefragt wurden?*",MEDICAL_CONDITIONS,predefined,high,175,128269,18,3
206789,------------------------------------- ATTENTION ------------------------------------ EASY REORDER QUESTIONNAIRE!!! Please ONLY approve if you see previous ED orders by this patient in the history below. ------------------------------------- ATTENTION ------------------------------------ (EN: Which PDE-5 inhibitor did you take?),Welchen PDE-5-Hemmer hast Du eingenommen?,MEDICATION_HISTORY,predefined,high,38,20804,83,14
206790,"How satisfied are you with your sex life since taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie zufrieden bist Du mit deinem Sexualleben seitdem Du den PDE-5-Hemmer ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) einnimmst?",TREATMENT_EFFECTIVENESS,predefined,high,2,4724,105,14
206791,Have you been newly diagnosed with any of the following conditions or medical events by a Doctor in the last few months since you were prescribed PDE-5-Inhibitors (independent of taking the PDE-5-Inhibitor)? Please select which applies.,Wurde bei Dir in den letzten Monaten seit Deiner Verschreibung des PDE-5-Hemmers eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt neu diagnostiziert (unabhängig von der Einnahme des PDE-5-Hemmers)? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,3,4726,105,14
206793,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,14
206795,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,19
206796,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,14
206797,"How often did you achieve an erection sufficient for penetration and sexual intercourse while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft hast Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?",TREATMENT_EFFECTIVENESS,predefined,high,36,19643,105,14
206798,"How often could you maintain an erection during sexual intercourse while taking the PDE-5 inhibitor (Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft konntest Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) die Erektion während des Geschlechtsakts aufrechterhalten?",TREATMENT_EFFECTIVENESS,predefined,high,37,19644,105,14
206801,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,14
206802,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,14
206806,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,14
206955,------------------------------------- ATTENTION ------------------------------------ EASY REORDER QUESTIONNAIRE!!! Please ONLY approve if you see previous ED orders by this patient in the history below. ------------------------------------- ATTENTION ------------------------------------ (EN: Which PDE-5 inhibitor did you take?),Welchen PDE-5-Hemmer hast Du eingenommen?,MEDICATION_HISTORY,predefined,high,38,20804,83,1
206956,"How satisfied are you with your sex life since taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie zufrieden bist Du mit deinem Sexualleben seitdem Du den PDE-5-Hemmer ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) einnimmst?",TREATMENT_EFFECTIVENESS,predefined,high,2,4724,105,1
206957,Have you been newly diagnosed with any of the following conditions or medical events by a Doctor in the last few months since you were prescribed PDE-5-Inhibitors (independent of taking the PDE-5-Inhibitor)? Please select which applies.,Wurde bei Dir in den letzten Monaten seit Deiner Verschreibung des PDE-5-Hemmers eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt neu diagnostiziert (unabhängig von der Einnahme des PDE-5-Hemmers)? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,3,4726,105,1
206959,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,1
206961,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,1
206962,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,1
206963,"How often did you achieve an erection sufficient for penetration and sexual intercourse while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft hast Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?",TREATMENT_EFFECTIVENESS,predefined,high,36,19643,105,1
206964,"How often could you maintain an erection during sexual intercourse while taking the PDE-5 inhibitor (Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft konntest Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) die Erektion während des Geschlechtsakts aufrechterhalten?",TREATMENT_EFFECTIVENESS,predefined,high,37,19644,105,1
206967,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,1
206968,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,1
206972,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,1
207008,------------------------------------- ATTENTION ------------------------------------ EASY REORDER QUESTIONNAIRE!!! Please ONLY approve if you see previous ED orders by this patient in the history below. ------------------------------------- ATTENTION ------------------------------------ (EN: Which PDE-5 inhibitor did you take?),Welchen PDE-5-Hemmer hast Du eingenommen?,MEDICATION_HISTORY,predefined,high,38,20804,83,1
207009,"How satisfied are you with your sex life since taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie zufrieden bist Du mit deinem Sexualleben seitdem Du den PDE-5-Hemmer ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) einnimmst?",TREATMENT_EFFECTIVENESS,predefined,high,2,4724,105,1
207010,Have you been newly diagnosed with any of the following conditions or medical events by a Doctor in the last few months since you were prescribed PDE-5-Inhibitors (independent of taking the PDE-5-Inhibitor)? Please select which applies.,Wurde bei Dir in den letzten Monaten seit Deiner Verschreibung des PDE-5-Hemmers eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt neu diagnostiziert (unabhängig von der Einnahme des PDE-5-Hemmers)? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,3,4726,105,1
207012,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,1
207014,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,1
207015,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,1
207016,"How often did you achieve an erection sufficient for penetration and sexual intercourse while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft hast Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?",TREATMENT_EFFECTIVENESS,predefined,high,36,19643,105,1
207017,"How often could you maintain an erection during sexual intercourse while taking the PDE-5 inhibitor (Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft konntest Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) die Erektion während des Geschlechtsakts aufrechterhalten?",TREATMENT_EFFECTIVENESS,predefined,high,37,19644,105,1
207020,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,1
207021,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,1
207025,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,1
208456,Do you regularly have difficulty getting or maintaining an erection?,Hast Du regelmäßig Schwierigkeiten eine Erektion zu bekommen oder zu halten?,SYMPTOM_ASSESSMENT,predefined,high,6,8795,95,2
208458,Have you had difficulties with erections for more than a year?,Hast Du seit mehr als einem Jahr Schwierigkeiten mit der Erektion?,SYMPTOM_DURATION,predefined,high,7,8797,97,2
208459,How often have you achieved an erection sufficient for penetration and sexual intercourse?,Wie oft hast Du eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?,TREATMENT_EFFECTIVENESS,predefined,high,8,8798,97,2
208460,How satisfied are you with your sex life even without medication (e.g. Viagra)?,Wie zufrieden bist Du mit Deine Sexualleben auch ohne Unterstützung eines Medikaments (z. B. Viagra)?,TREATMENT_EFFECTIVENESS,predefined,high,9,8799,97,2
208461,"Are your erections sometimes fine? e.g. when waking in the morning, during masturbation or in some erotic situations.","Hast Du manchmal keine Probleme mit der Erektion? Beispielsweise beim morgendlichen Erwachen, beim Masturbieren oder beim Geschlechtsverkehr?",SYMPTOM_ASSESSMENT,predefined,high,80,47289,62,2
208462,"You should have done a blood pressure test within the last year to answer the following questions. It is best to have your blood pressure measured regularly by Doctors, Nurses or Pharmacists.","Du solltest innerhalb des letzten Jahres einen Blutdrucktest gemacht haben um die folgenden Fragen zu beantworten. Am besten lässt Du regelmäßig Deinen Blutdruck durch Ärzte, Krankenpflegepersonal oder Apotheker messen.",BLOOD_PRESSURE_CHECK,predefined,high,11,8801,95,2
208463,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,2
208465,We need your height and weight to calculate your current BMI value.,"Wir benötigen Deine Körpergröße und Dein Gewicht, um Deinen aktuellen BMI-Wert zu berechnen.",BMI_MEASUREMENT,json_structured,high,13,8804,134,2
208466,Do you regularly drink large amounts of alcohol? (more than 1.5 litres of beer or 0.75 of a litre of wine),"Trinkst Du regelmäßig größere Mengen Alkohol? (mehr als 1,5 Liter Bier oder 0,75 Liter Wein)",LIFESTYLE_ASSESSMENT,predefined,high,14,8805,97,2
208467,Do you smoke regularly?,Rauchst Du regelmäßig?,LIFESTYLE_ASSESSMENT,predefined,high,15,8806,97,2
208468,Have you been diagnosed with any of the following diseases or medical events by a Physician? Please select applicable.,Wurde bei Dir eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt diagnostiziert? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,40,35340,90,2
208470,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,2
208472,"Have you been advised by a physician to avoid strenuous physical activity? For example, because of serious heart disease or heart pain (angina pectoris or unstable angina)?","Wurde Dir durch einen Mediziner empfohlen, starke körperliche Anstrengungen zu vermeiden? Zum Beispiel wegen ernsthaften Herzerkrankungen oder Herzschmerz (Angina pectoris oder Instabile Angina)?",MEDICAL_CONDITIONS,predefined,high,17,8811,97,2
208473,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,2
208476,Please indicate the sex you were assigned at birth.,"Bitte gib das Geschlecht an, welches Dir bei Deiner Geburt zugeordnet wurde.",DEMOGRAPHIC_INFO,predefined,high,19,8815,97,2
208477,How many times could you maintain an erection during sexual intercourse?,Wie oft kannst Du die Erektion während des Geschlechtsakts aufrechterhalten?,TREATMENT_EFFECTIVENESS,predefined,high,34,15193,97,2
208478,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,2
208484,This may indicate underlying vascular disease. Please consult an offline Doctor.,Dies kann Hinweis auf eine zugrundeliegende Gefäßerkrankung sein. Bitte suche zeitnah einen nierdergelassenen Arzt auf.,MEDICAL_CONSULTATION_ADVICE,confirmation,high,82,47312,67,1
208490,Do you regularly have difficulty getting or maintaining an erection?,Hast Du regelmäßig Schwierigkeiten eine Erektion zu bekommen oder zu halten?,SYMPTOM_ASSESSMENT,predefined,high,6,8795,95,1
208492,Have you had difficulties with erections for more than a year?,Hast Du seit mehr als einem Jahr Schwierigkeiten mit der Erektion?,SYMPTOM_DURATION,predefined,high,7,8797,97,1
208493,How often have you achieved an erection sufficient for penetration and sexual intercourse?,Wie oft hast Du eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?,TREATMENT_EFFECTIVENESS,predefined,high,8,8798,97,1
208494,How satisfied are you with your sex life even without medication (e.g. Viagra)?,Wie zufrieden bist Du mit Deine Sexualleben auch ohne Unterstützung eines Medikaments (z. B. Viagra)?,TREATMENT_EFFECTIVENESS,predefined,high,9,8799,97,1
208495,"Are your erections sometimes fine? e.g. when waking in the morning, during masturbation or in some erotic situations.","Hast Du manchmal keine Probleme mit der Erektion? Beispielsweise beim morgendlichen Erwachen, beim Masturbieren oder beim Geschlechtsverkehr?",SYMPTOM_ASSESSMENT,predefined,high,80,47289,62,1
208496,"You should have done a blood pressure test within the last year to answer the following questions. It is best to have your blood pressure measured regularly by Doctors, Nurses or Pharmacists.","Du solltest innerhalb des letzten Jahres einen Blutdrucktest gemacht haben um die folgenden Fragen zu beantworten. Am besten lässt Du regelmäßig Deinen Blutdruck durch Ärzte, Krankenpflegepersonal oder Apotheker messen.",BLOOD_PRESSURE_CHECK,predefined,high,11,8801,95,1
208497,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,1
208499,We need your height and weight to calculate your current BMI value.,"Wir benötigen Deine Körpergröße und Dein Gewicht, um Deinen aktuellen BMI-Wert zu berechnen.",BMI_MEASUREMENT,json_structured,high,13,8804,134,1
208500,Do you regularly drink large amounts of alcohol? (more than 1.5 litres of beer or 0.75 of a litre of wine),"Trinkst Du regelmäßig größere Mengen Alkohol? (mehr als 1,5 Liter Bier oder 0,75 Liter Wein)",LIFESTYLE_ASSESSMENT,predefined,high,14,8805,97,1
208501,Do you smoke regularly?,Rauchst Du regelmäßig?,LIFESTYLE_ASSESSMENT,predefined,high,15,8806,97,1
208502,Have you been diagnosed with any of the following diseases or medical events by a Physician? Please select applicable.,Wurde bei Dir eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt diagnostiziert? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,40,35340,90,1
208504,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,1
208506,"Have you been advised by a physician to avoid strenuous physical activity? For example, because of serious heart disease or heart pain (angina pectoris or unstable angina)?","Wurde Dir durch einen Mediziner empfohlen, starke körperliche Anstrengungen zu vermeiden? Zum Beispiel wegen ernsthaften Herzerkrankungen oder Herzschmerz (Angina pectoris oder Instabile Angina)?",MEDICAL_CONDITIONS,predefined,high,17,8811,97,1
208507,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,1
208510,Please indicate the sex you were assigned at birth.,"Bitte gib das Geschlecht an, welches Dir bei Deiner Geburt zugeordnet wurde.",DEMOGRAPHIC_INFO,predefined,high,19,8815,97,1
208511,How many times could you maintain an erection during sexual intercourse?,Wie oft kannst Du die Erektion während des Geschlechtsakts aufrechterhalten?,TREATMENT_EFFECTIVENESS,predefined,high,34,15193,97,1
208512,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,1
208524,Were you a patient with us in the last 12 months?,Warst Du in den letzten 12 Monaten Patient bei uns?,TREATMENT_HISTORY,predefined,high,234,205073,2,2
